,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
29101,52583977,POSITIVE VIBE SPACE *BRONX* WITH MASSAGE THERAPY & STRETCHING SERVICES,353406425,Crystal,Bronx,Williamsbridge,40.87939,-73.86318,Private room,75,5,34,2022-08-26,3.27,3,355,34,,
29181,52717083,Lovely 1 bedroom unit in The Bronx.,387954821,Yesenia,Bronx,Highbridge,40.84103,-73.92529,Private room,70,30,0,,,1,0,0,,
29182,52612562,Remanso de Paz by Juana.,425897675,Juana,Bronx,Morris Heights,40.85287,-73.91624,Private room,45,2,52,2022-09-05,4.77,1,278,52,,
29220,52673262,Modern Space with Blazin' WiFi.  Late Check-in Ok,374576747,Edwin,Bronx,Parkchester,40.83949,-73.86682,Private room,298,1,6,2022-03-12,0.65,11,361,6,,
29222,52673880,Modern Amenities + Best Value = Hidden Gem,374576747,Edwin,Bronx,Parkchester,40.83991,-73.86712,Private room,158,1,14,2022-07-02,1.35,11,361,14,,
29228,52736899,Luxury King Studio | Mott Haven | Hotel Amenities,30283594,Global Luxury Suites,Bronx,Mott Haven,40.811848,-73.929665,Entire home/apt,233,1,5,2022-03-09,0.48,95,362,5,,
29241,52618107,Hermosa habitación con mucha luz y acondicionada para que pasen momentos de descanso,425941007,Marcelo,Bronx,Hunts Point,40.8191,-73.88859,Private room,800,30,0,,,1,0,0,,
29259,52749770,Luxury Double King Studio | Mott Haven Manhattan,30283594,Global Luxury Suites,Bronx,Mott Haven,40.81215,-73.93107,Entire home/apt,277,1,8,2022-05-30,0.75,95,358,8,,
29260,52749784,"Spacious Suite,2 King Beds+ Kitchenette | near NYC",30283594,Global Luxury Suites,Bronx,Mott Haven,40.81243,-73.93241,Entire home/apt,280,1,15,2022-08-20,1.7,95,359,15,,
29261,52749804,Beautiful King Suite+Balcony | Kitchenette+Desk,30283594,Global Luxury Suites,Bronx,Port Morris,40.81056,-73.93134,Entire home/apt,253,1,3,2022-08-01,0.33,95,353,3,,
29302,52766414,Large Japandi Styled Apt with private patio.,426958468,Lisa,Bronx,University Heights,40.86212,-73.90177,Entire home/apt,374,28,5,2022-08-05,0.6,1,202,5,,
29384,52779501,MODERN 1-BEDROOM FLAT IN UPTOWN BRONX NY,427288092,PetaGay,Bronx,Wakefield,40.8965,-73.84308,Entire home/apt,117,2,82,2022-09-05,7.94,1,24,82,,
29401,52780799,Hidden Gem,391413366,Genesy,Bronx,Throgs Neck,40.83094,-73.81636,Private room,140,1,0,,,1,365,0,,
29402,52781243,Hotel vibes studio apt 3 minute walk to the train,50411243,Abby,Bronx,Morris Heights,40.84933,-73.91784,Entire home/apt,118,1,7,2021-12-20,0.64,1,37,7,,
29419,52846635,Swanky 1 private bedroom,156583372,Patrick,Bronx,Wakefield,40.896,-73.84153,Private room,66,3,9,2022-08-07,0.87,5,85,9,,
29422,52884956,Lovely 1 bedroom apartment,345159362,Oumar,Bronx,Fordham,40.85976,-73.90179,Entire home/apt,206,1,4,2022-09-04,1.03,1,365,4,,
29448,52791162,Cheerful private bedroom,156583372,Patrick,Bronx,Wakefield,40.89588,-73.84045,Private room,60,3,3,2022-07-16,0.36,5,341,3,,
29487,52799338,Cozy Elegant 2nd Floor Apt - Private House,422296685,Lesvia,Bronx,Kingsbridge,40.86452,-73.90408,Entire home/apt,160,2,25,2022-08-31,2.4,1,319,25,,
29495,52807808,Suite+Balcony | Full Bed+Kitchenette | near NYC,30283594,Global Luxury Suites,Bronx,Mott Haven,40.811848,-73.929665,Entire home/apt,224,1,2,2021-12-05,0.19,95,351,2,,
29523,52906169,"Cozy 1-bedroom,Parking available and near train",300200933,Laura,Bronx,Baychester,40.87166,-73.8469,Entire home/apt,72,2,11,2022-05-22,1.06,1,0,11,,
29531,52821598,Cozy Grand Concourse Room,426703057,Adriana,Bronx,Norwood,40.87768,-73.88629,Private room,78,2,0,,,1,310,0,,
29553,53011236,Lovely Tranquil Studio With Free Parking,93918222,Josè,Bronx,Pelham Gardens,40.85929,-73.85176,Private room,131,2,23,2022-09-05,2.4,1,352,23,,
29605,53031047,"HIDDEN GEM STUDIO APT. - PELHAM BAY, NY",429297785,Sandra,Bronx,Schuylerville,40.83767,-73.82893,Entire home/apt,94,2,17,2022-09-05,1.84,1,64,17,,
29637,53061300,Queen Suite w Balcony| Kitchenette| Desk| near NYC,30283594,Global Luxury Suites,Bronx,Mott Haven,40.8108,-73.93109,Entire home/apt,241,1,5,2022-08-07,0.58,95,359,5,,
29689,52964076,"Lovely Two bedroom Condo with Balcony.

Easy Access to The Botanical Gardens,  Bronx Zoo, Fordham University, And Arthur Avenue",226810639,Joshua,Bronx,Allerton,40.86522,-73.86757,Entire home/apt,129,2,26,2022-08-30,2.84,1,206,26,,
29699,53078525,Room,195059863,Remy,Bronx,Wakefield,40.90038,-73.85255,Shared room,120,1,0,,,1,365,0,,
29745,52994908,Lovely studio in Riverdale,390246709,Christian,Bronx,Kingsbridge,40.88316,-73.90883,Entire home/apt,150,2,4,2022-06-19,0.79,1,362,4,,
29761,53130156,Mott Haven Quiet Room,338243030,Annalyne,Bronx,Port Morris,40.80467,-73.92653,Private room,73,2,9,2022-05-18,0.99,2,353,9,,
29792,53194676,"Traveling Nurses Utilities, Driveway, Washer/Dryer",127112667,Rebecca,Bronx,Throgs Neck,40.82157,-73.80749,Entire home/apt,100,30,0,,,1,281,0,,
29798,53137692,Lovely 1 bedroom near Yankee Stadium.,430172599,Des,Bronx,Claremont Village,40.83599,-73.91051,Entire home/apt,130,1,14,2022-09-04,2.44,1,361,14,,
29819,53094214,Modern Studio with Balcony,311438508,Donna,Bronx,Port Morris,40.80625,-73.92289,Entire home/apt,115,2,52,2022-09-05,5.36,1,79,52,,
29829,53204950,A Bronx Gem,414406565,Cindy,Bronx,Highbridge,40.83311,-73.92787,Entire home/apt,200,2,4,2021-12-26,0.42,1,339,4,,
29830,53147386,"Nice room in the Bronx , close of everything",334206598,Jarol E,Bronx,University Heights,40.86245,-73.90628,Private room,56,2,17,2022-08-20,1.71,1,343,17,,
29847,53150648,"Private, 2 Full Beds, Kitchenette+Work Desk, NYC",30283594,Global Luxury Suites,Bronx,Port Morris,40.81039,-73.93144,Entire home/apt,258,1,2,2022-01-03,0.23,95,356,2,,
29857,53106344,"Neva' INN
Entire rental unit. 2 bed / 1 bath",88976714,Mikeebel,Bronx,Norwood,40.87572,-73.8796,Entire home/apt,165,2,12,2022-08-22,1.3,1,340,12,,
29902,53110478,Serenity,347719349,David,Bronx,Van Nest,40.8487,-73.8646,Private room,129,1,4,2022-08-28,1.76,4,87,4,,
29916,53221794,1-bedroom rental next to upper manhattan and more,430890809,Alexandra,Bronx,Kingsbridge,40.87276,-73.90098,Private room,75,1,7,2022-08-08,2.04,2,358,7,,
29933,53116506,✨one bedroom✨,3278848,Jc,Bronx,Highbridge,40.84184,-73.92833,Private room,55,3,26,2022-05-25,2.8,2,0,26,,
29941,53175969,Lovely one bedroom rental shared space,391031052,Covu,Bronx,Belmont,40.85342,-73.89394,Private room,200,1,0,,,2,365,0,,
29946,53117856,habitacion en el bronx,424354855,Yaniris,Bronx,Fordham,40.86717,-73.89304,Private room,65,1,7,2022-02-01,0.72,1,280,7,,
29955,53233687,Beautiful Modern Apt in University heights Bronx,162864084,Manuel,Bronx,University Heights,40.85734,-73.90805,Entire home/apt,155,2,26,2022-05-03,2.82,1,257,26,,
29957,53120519,"Beautiful home, parking on premises , comfy, quiet",211392722,Brent,Bronx,Morris Park,40.85195,-73.86012,Entire home/apt,228,2,29,2022-09-04,5.0,1,351,29,,
29970,53126131,Room to Rent in two bedrooms Apartment,387493702,Tara,Bronx,Parkchester,40.83828,-73.86018,Private room,85,2,3,2022-01-02,0.3,2,354,3,,
29985,53238609,Cozy Private Room in Residential Home,431018108,Nancy,Bronx,Clason Point,40.80853,-73.85394,Private room,59,4,19,2022-08-30,3.15,3,354,19,,
30005,53382298,Lovely 1-Bedroom unit in the Bronx.,397595133,Bria,Bronx,Concourse,40.83046,-73.92352,Entire home/apt,112,1,7,2022-02-14,0.74,1,0,7,,
30011,53323032,Cozy 1b1b apartment near Yankee Stadium,285731927,Julia,Bronx,Concourse Village,40.82556,-73.92144,Entire home/apt,145,1,1,2021-12-05,0.11,2,62,1,,
30040,53273590,Beautiful room (with pool and gym available),60864986,Gail,Bronx,Riverdale,40.88427,-73.91284,Private room,250,1,0,,,1,364,0,,
30063,53286280,SoBro District,92561578,Giani,Bronx,Port Morris,40.80458,-73.92555,Private room,85,30,0,,,4,138,0,,
30081,53343701,A lovely studio in the Morris park,58687873,Omar,Bronx,Van Nest,40.84729,-73.86173,Entire home/apt,350,1,5,2021-12-30,0.51,2,364,5,,
30121,53299373,MedStay 315-4D,267272502,Orfelina,Bronx,Claremont Village,40.8425,-73.90542,Private room,80,4,0,,,28,95,0,,
30132,53309947,twins suite 1,274118210,Rudolph,Bronx,Williamsbridge,40.87739,-73.86328,Private room,95,1,7,2022-08-28,0.84,5,341,7,,
30134,53310149,twins suite 2,274118210,Rudolph,Bronx,Williamsbridge,40.8791,-73.86336,Private room,65,1,0,,,5,341,0,,
30136,53362940,Lovely 1-bedroom unit !,432058192,Ysmell,Bronx,Wakefield,40.90168,-73.85042,Entire home/apt,137,1,1,2022-02-25,0.15,1,358,1,,
30143,53362998,Cozy One Bedroom on Walton Avenue,428837979,Leslibeth,Bronx,Mount Eden,40.84094,-73.91336,Private room,65,3,9,2022-07-23,0.99,1,343,9,,
30192,53414148,Morris Park area(very close to Jacobi Hospital,128600529,Daryl,Bronx,Morris Park,40.8529,-73.84753,Entire home/apt,114,2,19,2022-08-31,3.37,1,347,19,,
30194,53414867,Nice & Clean Room Bronx Zoo and Botanical Gardens,3684360,Enrique,Bronx,Allerton,40.85921,-73.86986,Private room,39,1,37,2022-08-31,3.8,4,231,37,,
30208,53415549,"Cozy 2-Bedroom Apartment Suite in the Bronx, NY!!",432495159,Wilhel,Bronx,Claremont Village,40.83803,-73.90425,Entire home/apt,229,3,25,2022-08-14,2.77,1,73,25,,
30242,53494035,Lovely studio apt w/ free parking,433172270,Ketanya,Bronx,Wakefield,40.90424150967579,-73.85131832187854,Entire home/apt,121,2,12,2022-09-03,5.81,1,342,12,,
30247,53417238,Cozy Junior Studio Unit,168710834,Bryan,Bronx,Unionport,40.83321,-73.85456,Entire home/apt,95,3,6,2022-08-16,1.78,1,291,6,,
30260,53418934,Entire one-bedroom apartment,419348361,Daniel,Bronx,Williamsbridge,40.87807,-73.84993,Entire home/apt,123,2,25,2022-09-01,2.72,2,361,25,,
30302,53477741,Hip-Hop capital of the world meets in the Heights,88763572,Rene,Bronx,Fordham,40.85952,-73.89383,Private room,70,1,4,2022-07-02,0.92,1,232,4,,
30303,53431272,Newly Renovated 3 Bedroom Bronx Apt,432625456,Whitney,Bronx,Williamsbridge,40.87669,-73.85491,Entire home/apt,200,1,11,2022-07-05,1.25,1,310,11,,
30340,53442799,★ Luxurious 1BR Oasis w/ Contemporary Kitchen ★,374576747,Edwin,Bronx,Parkchester,40.83775,-73.86856,Entire home/apt,193,1,15,2022-08-21,1.58,11,363,15,,
30341,53443271,★ Perfect For Family/Friends Trip or Sleepovers ★,374576747,Edwin,Bronx,Parkchester,40.83756,-73.86904,Entire home/apt,382,1,3,2022-02-15,0.32,11,363,3,,
30358,53545175,1 bedroom co-op apartment surrounded with greenery,32618435,Gordon,Bronx,Kingsbridge,40.88059,-73.9098,Entire home/apt,72,1,0,,,1,248,0,,
30366,53516635,large room queen size bed,147762665,Jose,Bronx,Wakefield,40.88626,-73.8586,Private room,60,1,24,2022-08-26,2.56,7,360,24,,
30409,53539415,Private 1 bedroom rental with fireplace,229885031,Chantel,Bronx,Van Nest,40.84773,-73.86398,Entire home/apt,140,2,4,2022-02-13,0.44,1,358,4,,
30438,53630220,Cozy Apartment,214265552,Julio And Julio Jr,Bronx,Castle Hill,40.81704,-73.84628,Entire home/apt,150,1,37,2022-08-20,4.07,1,361,37,,
30515,53642304,Spacious rooms in heart of third avenue in bronx.,434394473,Paras,Bronx,Melrose,40.81838,-73.91584,Private room,185,4,1,2021-12-14,0.11,1,365,1,,
30530,53576816,"Sunny 2Bedrooms, close to 6 train Entire unit",86213000,Yan,Bronx,Pelham Bay,40.8447,-73.82801,Entire home/apt,86,2,31,2022-08-29,3.84,2,139,31,,
30554,53650203,HOTEL IN THE BRONX 7 DAYS HOTEL,348034609,Pankaj,Bronx,Unionport,40.82647,-73.84604,Private room,171,1,3,2022-04-20,0.33,6,365,3,,
30570,53624678,A getaway for the night in the Bronx,348034609,Pankaj,Bronx,Unionport,40.82656,-73.84468,Private room,177,1,3,2022-04-20,0.34,6,365,3,,
30575,53588289,Attractive Charming n Modern Townhouse w/ backyard,433972903,Angi,Bronx,Mott Haven,40.8098,-73.92101,Private room,65,1,28,2022-08-21,3.57,10,98,28,,
30616,53593168,New Renovated 3 Bedroom Apartment Entire Place,426540801,Abul,Bronx,Unionport,40.83052,-73.85114,Entire home/apt,151,5,8,2022-07-21,1.39,1,151,8,,
30625,53658866,The Baychester Studio,99421256,George,Bronx,Edenwald,40.89268,-73.83935,Entire home/apt,82,5,11,2022-08-28,1.33,1,355,11,,
30663,53665546,Comfy Bedroom - with private Bathroom and Kitchen,142500682,Ruben,Bronx,Morris Park,40.85363,-73.85516,Private room,119,30,0,,,1,355,0,,
30675,53700256,first floor of beautiful house totally private,223032408,Diony,Bronx,Clason Point,40.80948,-73.85002,Entire home/apt,172,2,5,2022-08-21,2.83,1,358,5,,
30757,53722444,7 DAYS HOTEL BRONX,348034609,Pankaj,Bronx,Unionport,40.82692,-73.84432,Private room,120,1,4,2022-08-29,1.62,6,361,4,,
30758,53686221,"Comfortable 1 bedroom apartment in the Bronx, NY.",274050333,Sabina,Bronx,Pelham Gardens,40.86241,-73.85131,Entire home/apt,110,2,30,2022-08-18,3.33,1,72,30,,
30760,53759746,"Comfortable bedroom in bronx, NYC",275162834,Claudio,Bronx,Mount Eden,40.84224,-73.92131,Private room,60,1,7,2022-05-15,0.8,1,341,7,,
30762,53686610,Entire Apt with 1 Bedroom in Morris Park!,389514150,Michael,Bronx,Van Nest,40.84532,-73.86221,Entire home/apt,129,2,17,2022-08-28,2.03,1,325,17,,
30829,53774431,Spacious & Stylish Bedroom/Priv bath ~ NYC GEM!,34404823,Ellen,Bronx,Riverdale,40.89041,-73.91171,Private room,78,30,0,,,1,117,0,,
30846,53799415,Cozy private bedroom near Yankee Stadium.,255577756,Nayary,Bronx,Highbridge,40.83738,-73.92374,Private room,69,1,30,2022-09-03,3.42,1,350,30,,
30899,53909434,Deluxe Yankee Guest Room in Smart Apt,237277331,Pauriany,Bronx,Concourse,40.83664,-73.91801,Private room,66,2,4,2022-05-30,0.51,2,343,4,,
30979,53881005,Vybe Hotel Bronx,348034609,Pankaj,Bronx,Wakefield,40.90339,-73.85035,Private room,200,1,3,2022-02-25,0.36,6,365,3,,
30996,53828080,Nice Spacious Room in the Bronx,435891723,Match,Bronx,Concourse Village,40.82054,-73.92538,Private room,70,5,10,2022-08-29,1.18,3,311,10,,
31031,53890468,Lovely 1 bedroom unit in a private house.,46329646,Kadon,Bronx,Olinville,40.87971,-73.86849,Entire home/apt,201,1,1,2022-05-14,0.26,1,365,1,,
31036,53843342,"Exquisite, Cozy, Private Room, near Yankee Stadium",436143141,Wellz,Bronx,Fordham,40.85758,-73.89672,Private room,69,6,5,2022-08-20,1.03,1,161,5,,
31039,53891845,"1 furnished cozy bedroom casa w/ free parking, AC",413827534,Asumoh,Bronx,Baychester,40.87548,-73.8441,Private room,63,5,23,2022-08-08,2.64,3,362,23,,
31066,53892923,25 Min 2 US Open 3 Beds Apt 15 Min 2 City,436552024,Kawsar,Bronx,Van Nest,40.84842,-73.86354,Entire home/apt,160,4,27,2022-07-31,3.23,1,343,27,,
31072,53894289,3 Beds Apt 26 Min to Citi Field & 15 to Manhattan,436565737,Parvez,Bronx,Van Nest,40.8468,-73.86538,Entire home/apt,141,4,22,2022-08-27,2.59,1,321,22,,
31088,54089885,WiFi🛰 | KING BED♚ | BRONX ZOO 2.4 Mi🦫🦣| WD✳︎✸,398622781,Katelyn,Bronx,Schuylerville,40.83995157321595,-73.83317372354968,Entire home/apt,158,1,9,2022-08-22,1.19,3,354,9,,
31127,54033987,"Gorgeous, Charming n Modern townhouse w/ backyard",433972903,Angi,Bronx,Mott Haven,40.8112,-73.92121,Private room,78,1,43,2022-08-20,5.18,10,105,43,,
31129,54034178,"Dreamy, Charming and Modern townhouse w/ backyard",433972903,Angi,Bronx,Mott Haven,40.81164,-73.91885,Private room,65,1,29,2022-08-22,3.52,10,101,29,,
31177,54039046,"Beautiful Newly Renovated 2/BR Apartment - Bx, NY!",62856399,Paloma,Bronx,Morris Heights,40.85177,-73.91254,Entire home/apt,139,2,11,2022-08-28,4.12,1,335,11,,
31182,54042480,Lovely spacious full floor 2 bdrm + AC and Parking,30801515,Chana,Bronx,Mott Haven,40.812569,-73.917961,Entire home/apt,215,3,28,2022-08-21,3.51,1,63,28,,
31187,53992740,Beautiful Charming n Modern townhouse w/ backyard,433972903,Angi,Bronx,Mott Haven,40.81177,-73.91938,Private room,74,1,29,2022-08-22,3.44,10,121,29,,
31188,53992999,Charming townhouse w/ private bathroom n backyard,433972903,Angi,Bronx,Mott Haven,40.81178,-73.91891,Private room,82,1,45,2022-07-31,5.34,10,85,45,,
31191,54109419,Beautiful Bedroom in artsy NYC apartment,77010815,Eean,Bronx,Norwood,40.87368,-73.87544,Private room,59,3,2,2022-05-18,0.51,2,313,2,,
31198,54055516,Spacious and Bright Artist's Condo.  2-Bed 2 Bath.,66326553,Pierre,Bronx,Concourse Village,40.82859,-73.91754,Entire home/apt,150,30,4,2022-08-05,0.56,7,294,4,,
31200,54000699,"Elegant, Charming n Modern townhouse with backyard",433972903,Angi,Bronx,Mott Haven,40.81158,-73.92123,Private room,65,1,44,2022-07-24,5.2,10,90,44,,
31219,54123445,Eagles Nest,438762718,Joan,Bronx,Williamsbridge,40.87938,-73.85838,Private room,102,1,3,2022-07-24,0.52,4,365,3,,
31228,54124223,Artist’s Home 3-bed 2-bath. Brilliant! All-new.,66326553,Pierre,Bronx,Concourse Village,40.8288,-73.91946,Entire home/apt,150,30,1,2022-06-28,0.42,7,280,1,,
31229,54127427,Golden Stay in the Bronx,304459512,Michelle,Bronx,Van Nest,40.845997,-73.865166,Entire home/apt,136,3,21,2022-08-14,3.21,1,307,21,,
31242,54128668,Lovely-Private Bedroom in Apartment,36978567,Miguel,Bronx,Mott Haven,40.80589,-73.92094,Private room,65,1,1,2022-01-08,0.12,3,355,1,,
31243,54129100,Lovely Spacious 2 room Apartment in the Bronx!,178435649,Shanna,Bronx,East Morrisania,40.83555,-73.88589,Entire home/apt,197,2,9,2022-05-23,1.22,1,361,9,,
31249,54130664,Dulce hogar/ sweet home🏡,438613649,Fracily,Bronx,Morris Heights,40.85522,-73.91699,Private room,58,1,15,2022-05-30,2.76,1,190,15,,
31257,54008112,"Fabulous, Charming n Modern townhouse w/ backyard",433972903,Angi,Bronx,Mott Haven,40.81146,-73.91923,Private room,60,1,13,2022-04-10,1.57,10,128,13,,
31266,54131874,Luxury 2-bedroom and 2-bathroom No kitchen,344223705,Sammy,Bronx,Williamsbridge,40.88366,-73.86164,Entire home/apt,250,1,5,2022-07-17,0.7,3,309,5,,
31292,54165793,Lover's Leap,438762718,Joan,Bronx,Williamsbridge,40.87822,-73.85646,Private room,94,1,3,2022-06-14,0.63,4,365,3,,
31293,54166400,Red Room,438762718,Joan,Bronx,Williamsbridge,40.87952,-73.8574,Private room,98,1,3,2022-06-12,0.6,4,365,3,,
31298,54144015,"Spacious w/ Kitchenette, Desk, WiFi & 2 Queen Beds",30283594,Global Luxury Suites,Bronx,Mott Haven,40.81104,-73.92941,Entire home/apt,268,1,1,2022-06-22,0.38,95,361,1,,
31332,54067905,Comfortable Basement Apartment 233rd&Baychester Bx,130322100,Darnell,Bronx,Edenwald,40.88862,-73.84386,Entire home/apt,68,5,2,2022-04-19,0.3,1,273,2,,
31352,54183001,"♥♥ Entire Newly Renovated Studio -  Modern, Gorgeous, Private Space ♥♥",374576747,Edwin,Bronx,Parkchester,40.83825,-73.86896,Entire home/apt,145,1,32,2022-09-04,3.98,11,346,32,,
31383,54074900,Entire Unit: Spacious 1 bedroom 1 bathroom apt,411335004,Seon,Bronx,Bronxdale,40.85551,-73.8616,Entire home/apt,93,4,12,2022-09-05,2.0,1,305,12,,
31419,54084028,The Big Apple/Near Hospital & 2 mins from Subway,336990552,Intown Luxury,Bronx,Fordham,40.85359,-73.90279,Entire home/apt,300,2,3,2022-05-09,0.41,2,89,3,,
31500,54270319,Lovely 2-bedroom rental unit with indoor fireplace,305613328,Roosevelt,Bronx,Olinville,40.88544,-73.86207,Entire home/apt,200,1,16,2022-08-28,2.93,1,166,16,,
31504,54220873,Entire space: cozy and private two bedroom Apt.,437502426,Esther,Bronx,Williamsbridge,40.87176,-73.85625,Entire home/apt,126,5,12,2022-07-28,1.64,3,81,12,,
31516,54315055,"Lovely, Homey and Cozy 1 Bedroom unit in the Bronx",440585824,Moud,Bronx,Soundview,40.82385,-73.87702,Entire home/apt,110,2,0,,,1,249,0,,
31521,54281443,The Place to be,263266237,Amoyiem,Bronx,Allerton,40.86982,-73.84657,Entire home/apt,108,2,1,2022-02-25,0.15,3,335,1,,
31522,54223090,Lovely basement loft - safe beautiful Neighborhood,199720771,Mindy,Bronx,Pelham Gardens,40.85863,-73.84945,Entire home/apt,130,3,10,2022-09-05,1.64,1,216,10,,
31527,54281603,Place to be: Room 1,263266237,Amoyiem,Bronx,Pelham Gardens,40.86787,-73.84591,Private room,55,2,0,,,3,334,0,,
31528,54281653,Place to be: Private room 2,263266237,Amoyiem,Bronx,Allerton,40.87003,-73.84683,Private room,53,2,1,2022-01-15,0.13,3,334,1,,
31542,54319214,A Home away from Home🏡 HOT Private Room 🔥 BOOK NOW,358583657,Guest Care,Bronx,Clason Point,40.81567,-73.86334,Private room,55,3,4,2022-09-01,0.6,2,311,4,,
31548,519453936157575198,⭐️ Amazing 2 bedroom with private Parking⭐️,200949587,Shanique,Bronx,Allerton,40.86835,-73.86271,Entire home/apt,150,3,52,2022-09-01,6.09,1,152,52,,
31561,54357717,2 Bedroom in a Brownstone,74024064,Michael,Bronx,Longwood,40.81417,-73.90049,Entire home/apt,225,1,9,2022-07-29,1.3,4,355,9,,
31562,54357775,1 Bedroom in a turn of the century Brownstone,74024064,Michael,Bronx,Longwood,40.81423,-73.89921,Entire home/apt,166,1,4,2022-07-11,0.59,4,361,4,,
31580,523356840284135720,Spacious 2-Bedroom Apt; WFH - Study Escape,5971264,Marco,Bronx,Kingsbridge,40.86305,-73.90165,Entire home/apt,115,4,3,2022-05-24,0.76,3,285,3,,
31594,54330867,Entire place private and cozy 1 bedroom Apartment,437502426,Esther,Bronx,Williamsbridge,40.87354,-73.85784,Entire home/apt,111,5,9,2022-07-07,1.5,3,66,9,,
31606,54332379,⭐️ Homey/Cozy 2 Bedroom Apt Close To Casino ⭐️,344340194,Joel,Bronx,Wakefield,40.90052,-73.84283,Entire home/apt,140,2,47,2022-08-29,7.01,2,149,47,,
31607,54336407,Amazing private room,358583657,Guest Care,Bronx,Clason Point,40.81517,-73.86406,Private room,53,4,9,2022-09-03,1.68,2,354,9,,
31616,528219051370478513,Sweet Apt Tremont Av,31679641,Jhon,Bronx,Mount Hope,40.84832,-73.90383,Entire home/apt,79,2,23,2022-08-17,2.78,1,342,23,,
31625,54342889,Luxe Bedroom in Spacious Duplex,16110448,Gingie,Bronx,Port Morris,40.80753290709002,-73.92925554628134,Private room,240,5,0,,,2,252,0,,
31648,537808541086146067,Cozy 1 BR in the Heart  of Historic Port Morris,427184,Catherine Sylvie,Bronx,Port Morris,40.80671,-73.92813,Entire home/apt,150,3,9,2022-08-23,1.35,2,0,9,,
31653,54351519,Spacious Bedroom Centrally Located next to Subway,21500972,Hady,Bronx,Fordham,40.85781,-73.90198,Private room,83,4,8,2022-08-12,1.71,3,298,8,,
31654,54351650,Centrally Located Bedroom 30-Min from Timesquare,21500972,Hady,Bronx,Fordham,40.85767,-73.90136,Private room,63,4,13,2022-09-01,2.44,3,328,13,,
31692,539900905376069260,Live like a local.,14751,Chris,Bronx,West Farms,40.83973,-73.88043,Entire home/apt,120,7,3,2022-09-01,0.81,1,78,3,,
31703,544860977588008330,Mott Haven Dorm B,30509656,Orit,Bronx,Port Morris,40.81009,-73.93122,Shared room,34,1,11,2022-08-20,1.69,10,350,11,,
31710,544898595323461319,Mott Haven Dorm F,30509656,Orit,Bronx,Port Morris,40.80792,-73.92989,Shared room,35,1,9,2022-06-25,1.59,10,338,9,,
31713,501404598925361958,New 3 bedroom apt/ w private parking,251428213,Marcelo,Bronx,Wakefield,40.8948,-73.8578,Entire home/apt,250,2,10,2022-09-05,2.08,2,70,10,,
31754,542148090298685841,"Awesome 1 bedroom , cosy, inviting , homely ,",413827534,Asumoh,Bronx,Baychester,40.87663,-73.84412,Private room,62,14,1,2022-02-05,0.14,3,249,1,,
31758,505622551820492568,Spacious Private Bedroom | Perfect for WFH - Study,5971264,Marco,Bronx,Kingsbridge,40.86337,-73.9033,Private room,63,5,6,2022-06-27,0.68,3,192,6,,
31768,546274031266904610,Lovely 1-bdrm apt rental with free street parking.,15503780,Shay,Bronx,West Farms,40.84315,-73.88118,Private room,70,2,3,2022-07-02,0.63,3,0,3,,
31785,542970756349440677,Hermosa habitación,256556853,Odali,Bronx,Tremont,40.84411,-73.89258,Private room,83,1,0,,,1,0,0,,
31794,547899573423305701,Modern Afum Stay,161604395,Kristopher,Bronx,Allerton,40.86591,-73.85396,Entire home/apt,166,2,23,2022-08-30,3.56,1,296,23,,
31807,511074494713407260,"🌟🌟Large Condo, Perfect For New York Stay🌟🌟",254423425,Dinero,Bronx,Melrose,40.82156,-73.92039,Entire home/apt,175,2,29,2022-08-28,3.23,1,64,29,,
31912,549269675708932153,Spacious bedroom in Bronx with free WIFI & NETFLIX,283338112,Belinda,Bronx,Williamsbridge,40.87687,-73.84953,Entire home/apt,101,1,6,2022-06-23,0.81,2,65,6,,
31918,554272057299642031,"Amazing 1 Bedroom apartment in Riverdale, Bronx.",136508431,Regis,Bronx,Fieldston,40.88747,-73.90401,Entire home/apt,125,3,0,,,1,290,0,,
31931,554360054662745249,✨ GIGANTIC ☆ ECO-FRIENDLY QUEEN BEDROOM/PRVT BATH✨,407479321,Sarah,Bronx,Allerton,40.8597,-73.86197,Private room,99,1,5,2022-08-24,0.88,11,359,5,,
31939,549465289587099130,THE COZY CORNER🛏SUITE | 🛰WIFI | NYC ☞30 MIN,398622781,Katelyn,Bronx,Schuylerville,40.8407,-73.83328,Entire home/apt,125,1,7,2022-08-15,0.95,3,355,7,,
31975,555025140234084438,Lovely shared space in the Bronx,136742198,Tia,Bronx,Soundview,40.82037,-73.87928,Shared room,81,2,0,,,1,365,0,,
31977,555047190533847771,Spacious 1bedroom in the Bronx with WIFI & Netflix,283338112,Belinda,Bronx,Williamsbridge,40.87797,-73.84941,Entire home/apt,89,1,23,2022-08-08,3.33,2,63,23,,
31992,555226004363635189,Bronx:ravissante chambre privée,443613890,Evelyne,Bronx,Tremont,40.84512,-73.88587,Private room,71,1,37,2022-09-05,6.13,1,279,37,,
32005,555690219213170371,Lovely New Building Studio Apt. Rental in Bronx!,353307054,PM Events Worldwide Services,Bronx,Concourse,40.81975,-73.93,Entire home/apt,81,3,7,2022-09-01,1.33,1,229,7,,
